id,sector,category,question_ar,answer_ar
EG-SAL-0093,sales,damaged_delivery,الكرتونة وصلت مكسورة بس المنتج سليم.,الحمد لله المنتج سليم. بس نعتذر على حالة الكرتونة. لو حابب نبدل الكرتونة بس للهدية ابعتلنا رقم الاوردر وهنبعتلك واحدة. لو مش هدية يكفي تستخدمه عادي.
EG-SAL-0094,sales,damaged_delivery,الزجاج اللي في الأوردر اتكسر في الطريق.,الزجاجيات ليها تغليف خاص ولو اتكسرت دي مشكلة في الشحن. صور الزجاج والكرتونة وافتح طلب ارجاع تالف خلال 48 ساعة. هنعملك بدلة جديدة بدون رسوم ونتابع مع شركة الشحن.
EG-SAL-0095,sales,damaged_delivery,المنتج فيه خدش من تحت، مش واضح الا لما تقلبه.,سجّل فيديو قصير وانت بتفك الغلاف وتبين الخدش. ابعتلنا الفيديو خلال 48 ساعة وهنقرر استبدال او خصم جزئي حسب الخدش. لو عدى الوقت بيصعب الاثبات.
EG-SAL-0096,sales,damaged_delivery,الكرتونة مبلولة والمنتج اتأثر.,صور الكرتونة والمنتج وافتح طلب تالف في خلال 48 ساعة. لو تأكد الضرر هنبدله جديد او نرجعلك الفلوس. المي ممكن تكون من المطر او من تسريب في التغليف.
EG-SAL-0097,sales,damaged_delivery,التليفون وصل والشاشة مكسورة.,متأسفين. صور التليفون والكرتونة وافتح تالف في 48 ساعة. هنبدله فورًا بدون رسوم. لازم نراقب الفيديو وقت الفتح علشان نرفع شكوى لشركة الشحن.
EG-SAL-0098,sales,refund_partial,استلمت اوردر ناقص حبة، الباقي؟,متأسفين. صور الاوردر زي ما وصل مع الورقة اللي جواه وهنراجع. لو فعلاً ناقص هنعملك اما اعادة ارسال للقطعة الناقصة خلال 3 ايام او استرجاع قيمتها على المحفظة حسب رغبتك.
EG-SAL-0099,sales,refund_partial,الاوردر وصل وفيه منتج تالف والتاني سليم.,افتح طلبين منفصلين: ارجاع تالف للمنتج التالف واستبدال لو حابب. المنتج السليم تقدر تستخدمه عادي. المندوب بيجي ياخد التالف بس. لو حابب ترجع الاتنين مع بعض تفتح طلب ارجاع كامل.
EG-SAL-0100,sales,refund_partial,المبلغ اللي رجعلي اقل من اللي دفعته.,ابعتلنا رقم الاوردر وكشف المحفظة. لو في رسوم شحن الارجاع بتتخصم لو السبب من جانبك. لو في كوبون استخدمته بيترجع بقيمته الاصلية مش قيمة الخصم.
EG-SAL-0101,sales,refund_partial,استرجاع جزئي 50% بس انا عايز كامل.,الاسترجاع الجزئي بيتعمل لو المنتج فيه عيب بسيط ومش بيأثر على الاستخدام. لو العيب كبير افتح طلب ارجاع تالف بدل الجزئي وهنسترجع كامل. لو في خلاف نرفعه للإدارة.
EG-SAL-0102,sales,refund_full,عايز استرجاع كامل لاني مش هأستفيد من المنتج.,ضمن 14 يوم وعملية استرجاع كامل متاحة اذا المنتج بحالته الاصلية. اختار ارجاع من التطبيق والمندوب بيجي ياخده. الفلوس بتترجع على نفس وسيلة الدفع خلال 3-7 ايام شغل.
EG-SAL-0103,sales,refund_full,الفلوس متى بترجع بعد الارجاع؟,لو الدفع كان محفظة بترجع في 24-48 ساعة. لو فيزا من 3 لـ 7 ايام شغل على حسب البنك. لو كاش بترجع محفظة في تطبيقنا في 48 ساعة لو ما عندكش محفظة بنشوفلك طريقة تحويل.
EG-SAL-0104,sales,refund_full,استرجعت من اسبوع والفلوس لسه ما رجعتش.,ابعتلنا رقم طلب الارجاع وهنراجع. لو الكاش اتحول محفظة وتقدر تسحب فورًا. لو فيزا بنكلك هو اللي بيأخذ وقت. لو عدى 7 ايام شغل نرفع طلب مراجعة للبنك.
EG-SAL-0105,sales,refund_full,استرجع المبلغ كامل ولا هيخصموا رسوم؟,استرجاع كامل بدون رسوم لو السبب من جانبنا (تالف، غلط). لو السبب من جانبك (غيرت رأيك) بيتخصم رسوم شحن الارجاع 35 جنيه بس. المبلغ بتاع المنتج بيرجع كامل.
EG-SAL-0106,sales,order_cancellation,انا غلطت في الاوردر وعايز الغيه قبل ما يتشحن.,لو لسه في مرحلة التحضير تقدر تلغي من التطبيق > طلباتي > الغاء الطلب. لو دفعت فيزا الفلوس بترجع خلال 7 ايام. لو محفظة في 48 ساعة. لو اتحول للشحن مينفعش تلغي الا بعد الاستلام.
EG-SAL-0107,sales,order_cancellation,لغيت الاوردر والفلوس لسه معلقة.,لما تلغي الأوردر النظام بيبدأ عملية الاسترجاع تلقائيًا. لو فيزا البنك بياخد 3-7 ايام. لو محفظة 24-48 ساعة. لو عدى المدة ابعتلنا رقم الأوردر وكشف الحساب.
EG-SAL-0108,sales,order_cancellation,عايز الغي جزء من الأوردر مش كله.,تقدر تلغي منتج او اكتر من الأوردر لو لسه في التحضير. افتح طلباتي > تعديل > الغاء منتج. لو اتحول للشحن تلغي الأوردر كله او تستلم وترجع اللي مش عايزه.
EG-SAL-0109,sales,order_modification,ممكن اغير الموديل في الاوردر بعد ما اوردرت؟,لو لسه في مرحلة التحضير تقدر تعدل من التطبيق > طلباتي > تعديل. لو الموديل الجديد اغلى تدفع الفرق. لو اقل يترجع. لو اتحول للشحن ما ينفعش تعدل.
EG-SAL-0110,sales,order_modification,عايز اضيف منتج تاني للأوردر.,لو لسه ما اتحولش للشحن تقدر تعدل الأوردر وتضيف. لو اتحول تفتح اوردر جديد للمنتج الاضافي. بنحاول نساعد بس النظام مش بيسمح بدمج بعد الشحن.
EG-SAL-0111,sales,missing_item,الاوردر وصل وفيه قطعة ناقصة من الطقم.,صور الطقم زي ما وصل وافتح طلب متابعة في خلال 48 ساعة. هنتأكد من وزن الشحنة في المخزن لو فعلاً ناقصة هنعملك اعادة ارسال للقطعة في 3 ايام او استرجاع قيمتها.
EG-SAL-0112,sales,missing_item,الاوردر فيه 3 منتجات وصل 2 بس.,ابعتلنا رقم الأوردر وهنراجع. لو المنتج الثالث اتحول شحنة تانية هتوصلك خلال يوم. لو فعلاً ناقص هنعملك اعادة ارسال او استرجاع قيمة.
EG-SAL-0113,sales,missing_item,مفيش اشارة في التطبيق على القطعة الناقصة.,ابعتلنا رقم الأوردر وهنراجع النظام. لو النقص في وزن الشحنة هنعملك تعويض. لو لسه في شحنة تانية بنبعتلك اشعار اول ما تتحرك.
EG-SAL-0114,sales,wrong_item,اللي وصل مش اللي طلبته، وصلني لون احمر وانا طلبت ازرق.,متأسفين على الغلط. صور اللي وصل وافتح طلب استبدال بسبب غلط في الأوردر. المندوب بيجي ياخد الغلط ويجيب الصح بدون رسوم. لو الموديل الصح مش متوفر هنرجعلك الفلوس.
EG-SAL-0115,sales,wrong_item,وصلني مقاس L وانا طلبت M.,افتح طلب استبدال بسبب غلط في الأوردر. المندوب بيجي ياخد الغلط ويجيب الصح. لو الموديل الصح مش متوفر هنرجعلك الفلوس او نعرض بديل.
EG-SAL-0116,sales,stock_check,المنتج ده متوفر في المخزن ولا لا؟,اكتب اسم المنتج او الكود في الشات وهتأكدلك. لو مكتوب متوفر على الموقع يبقى موجود. لو 'احد المتاجر' بنشوفلك اقرب فرع. لو 'غير متوفر' بنبعتلك اشعار اول ما يرجع.
EG-SAL-0117,sales,stock_check,المنتج مكتوب 'غير متوفر' امتى يرجع؟,بنحاول نرجع المنتجات خلال 2-3 اسابيع. ابعتلنا ايميلك او تليفونك وهنبعتلك اشعار اول ما يرجع. لو ضروري تقدر تشوف بديل في نفس القسم.
EG-SAL-0118,sales,size_guide,مش عارف مقاسي في القمصان، عندكم جايد؟,في صفحة كل منتج جايد مقاسات بالتقاسير اللي بناخدهاها. لو مقاسك بين مقاسين اختار الاكبر. لو ما زبطش تقدر تستبدل خلال 14 يوم. كمان تقدر تسأل في الشات وهنرشحلك.
EG-SAL-0119,sales,size_guide,مقاسي في الجزمة 42، ايه المقاس عندكم؟,مقاس 42 في الجزمة المصرية بيقابل مقاس 9 امريكي او 42 اوروبي. شوف جدول المقاسات في صفحة المنتج. لو بين مقاسين اختار الاكبر. الاستبدال متاح في 14 يوم.
EG-SAL-0120,sales,gift_wrap,ممكن تغليف هدية للأوردر؟,ايوه يا فندم، اختار تغليف هدية في صفحة السلة مقابل 25 جنيه وكمان تقدر تضيف كرت مع رسالة. التغليف بيبان احمر فخم وكارت ابيض. لو حابب رسالة معينة اكتبها في خانة ملاحظات.
EG-SAL-0121,sales,gift_wrap,التغليف يكون لكل منتج لوحده ولا للأوردر كله؟,الافتراضي للأوردر كله في كرتونة هدية. لو حابب لكل منتج لوحده اكتب في الملاحظات. التكلفة 25 جنيه للأوردر او 15 جنيه للمنتج لو منفصل.
